text,intent
Could you show me the way to the makerspace for me?,navigation
What are the safety considerations for fire drill protocol using stored information?,knowledge_lookup
What are the safety considerations for intent classification for this robot?,knowledge_lookup
Would you rather talk about animation or games?,chat
Can you step through this code idea with me?,chat
come here without bumping anything.,movement
Give me the documented process for logistic regression in detail.,knowledge_lookup
Please route me to the printer station without rushing.,navigation
What information do you have about audio transcription in detail?,knowledge_lookup
Could you save the fact that my current project involves lab access?,memory_update
"Hey BELT, move away please.",movement
I need you to go to the main hallway.,navigation
I want you to remember that I sometimes get confused by knowledge base updates.,memory_update
Please store this memory: I like when robots move carefully.,memory_update
Keep this for later: I prefer friendly reminders.,memory_update
Please step aside a little.,movement
What is the documented definition of document retrieval?,knowledge_lookup
How do I get to the counseling office?,navigation
"Hey BELT, come here one step.",movement
Would you rather talk about ice cream or school?,chat
Would you rather talk about weather or movies?,chat
Make a memory that my favorite programming language is Python.,memory_update
"Explain cats like a normal person, not a textbook.",chat
What's the deal with computer science?,chat
lead me to the security office please.,navigation
How do I get to the entrance?,navigation
"BELT, do a little dance.",movement
Why is books so popular?,chat
Can you lead the way to the auditorium?,navigation
Back up from me a tiny bit.,movement
Which way should I go to reach the auditorium?,navigation
Let's go to the room 101.,navigation
"If it's safe, can you shift right?",movement
Can you lead me to the entrance without rushing.,navigation
"When it is safe, lead me to the auditorium please.",navigation
Can you walk me through movies?,chat
Save this personal detail: I watch YouTube.,memory_update
Could you retrieve formal information about stair safety?,knowledge_lookup
"Instead of just moving, go to the science wing.",navigation
"Hey BELT, shift left just a bit.",movement
Could you show me the way to the restroom please?,navigation
What information do you have about TF-IDF vectorization?,knowledge_lookup
Would you rather talk about dogs or robots?,chat
pause movement.,movement
Define emergency procedures in a formal way.,knowledge_lookup
What are the safety rules for guiding a user to the vending machines in detail?,knowledge_lookup
Please use the knowledge base to answer about localization.,knowledge_lookup
"Yo, can you, uh, like, shift left or something?",movement
Keep in mind that my project is about building evacuation.,memory_update
Would you rather talk about math or sunsets?,chat
Save that I care about visitor policy.,memory_update
Why is history so popular?,chat
Turn toward the auditorium and lead me there.,navigation
Would you rather talk about coding or movies?,chat
I like porcupines.,chat
"Yo, can you, uh, like, stop moving or something?",movement
Would you rather talk about campus life or jokes?,chat
Give a policy-style answer about data handling.,knowledge_lookup
Could you retrieve formal information about navigation protocol?,knowledge_lookup
I need you to make a silly face.,movement
Make a memory that I am working on elevator procedures.,memory_update
Remember when people used to talk about AI?,chat
Can you stand still nice and slow?,movement
Add this as a saved note: I usually study near the science wing.,memory_update
"For later, save this that I want BELT to use examples before theory.",memory_update
"Um, maybe raise your arm for me?",movement
Where is the science wing?,navigation
What is your favorite code platform?,chat
"When it is safe, lead me to the parking lot for me.",navigation
"Instead of just moving, go to the printer station.",navigation
I want you to remember that I prefer more detail when coding.,memory_update
What's the deal with homework?,chat
"Explain math like a normal person, not a textbook.",chat
Would you rather talk about animation or soccer?,chat
What information do you have about network outage procedure for this robot?,knowledge_lookup
Show me a tiny turn.,movement
Save this: my ID card is near the AI lab.,memory_update
"Hey BELT, walk me to the exit door for me.",navigation
Please remember this preference: I usually study near the computer science room.,memory_update
Stay here but shake your head.,movement
pause movement carefully.,movement
Come closer to me two steps.,movement
Note that I usually study near the side entrance.,memory_update
Make a memory that I prefer clean variable names when discussing quiet study rules.,memory_update
"Hey BELT, do a little dance carefully.",movement
I need directions to the makerspace.,navigation
"BELT, lead me to the side entrance carefully.",navigation
Remember that I want to go to the nurse's office later.,memory_update
I need directions to the main hallway.,navigation
"Hey BELT, rotate left as a demo.",movement
I need a route to the water fountain.,navigation
Could you show me the way to the emergency exit without rushing?,navigation
What is the purpose of logistic regression in elevator procedures?,knowledge_lookup
"In the documentation, what does the robot manual say about movement safety using stored information?",knowledge_lookup
"I like Minecraft, but don't make a big deal out of it.",chat
Please store this memory: I usually study near the science wing.,memory_update
Explain the standard protocol for lost and found policy for BELT.,knowledge_lookup
Please use the knowledge base to answer about movement restrictions.,knowledge_lookup
Would you rather talk about laptops or sleep?,chat
"I'm bored, talk to me about books.",chat
"Hey BELT, shift left a little.",movement
Please route me to the makerspace for the demo.,navigation
Do not forget that I want BELT to use code comments.,memory_update
What are the official steps for handling data handling?,knowledge_lookup
"Hey BELT, turn right real quick.",movement
Can you spin around without bumping anything?,movement
"Bring us to the front entrance, please.",navigation
What's the deal with soccer?,chat
Can you lead the way to the science wing?,navigation
Would you rather talk about memes or games?,chat
"Hey BELT, walk me to the exit door please.",navigation
"BELT, remember this about me: my backpack is near the security office.",memory_update
"Don't go anywhere far, just dance.",movement
What is the documented definition of robot maintenance?,knowledge_lookup
Turn your body left one step.,movement
Make a memory that my notebook is near the study area.,memory_update
Please shake your head gently.,movement
Save this: I am working on network outage procedure.,memory_update
Tell me something funny about memes.,chat
pause movement without bumping anything.,movement
Explain the navigation protocol for finding the vending machines using stored information.,knowledge_lookup
"I am not asking for directions, just pause movement.",movement
What is your favorite animal?,chat
Could you show me the way to the robotics lab for the demo?,navigation
"Hey BELT, bring me to the conference room.",navigation
"back up like, right now.",movement
Do the robot thing and follow me.,movement
What does the policy say about going to the classroom 204 for this robot?,knowledge_lookup
I vaguely remember learning about penguins.,chat
"Yo, can you, uh, like, rotate left or something?",movement
Please bring me to the robotics lab carefully.,navigation
Please walk me to the security office please.,navigation
Would you rather talk about memes or math?,chat
Would you rather talk about space or space?,chat
Please store this memory: my favorite drink is green tea.,memory_update
Would you rather talk about coding or rainy days?,chat
What are the safety considerations for robot charging guidelines for this robot?,knowledge_lookup
I'm lost in this explanation about TikTok.,chat
Can you lead the way to the robotics lab?,navigation
"BELT, remember this about me: my charger is near the entrance.",memory_update
Please explain the procedure for network outage procedure according to the docs.,knowledge_lookup
"For future chats, please note that I want BELT to use casual wording.",memory_update
Would you rather talk about memes or penguins?,chat
What's your opinion on space?,chat
Save this: my robot kit is near the library.,memory_update
what is the policy for accessibility routes for this robot?,knowledge_lookup
Would you rather talk about porcupines or dogs?,chat
Help me reach the exit door carefully.,navigation
Do you know how to get to the AI lab? Show me.,navigation
shift right a tiny bit.,movement
Do not forget that I like when robots move gently.,memory_update
Would you rather talk about coding or headphones?,chat
Why is soccer so popular?,chat
Could you retrieve formal information about robot maintenance?,knowledge_lookup
Would you rather talk about memes or cats?,chat
Could you show me the way to the campus map please?,navigation
Please roll forward as a demo.,movement
Would you rather talk about pizza or ice cream?,chat
"freeze like, right now.",movement
Please route me to the vending machines when you can.,navigation
I need to get to the charging station; show me the way.,navigation
List the requirements for elevator procedures using stored information.,knowledge_lookup
"Using the project notes, what are the official rules for network outage procedure according to the docs?",knowledge_lookup
Make a memory that I care about logistic regression.,memory_update
Please guide me to the lobby for me.,navigation
Can you point me in the right direction for studying snacks?,chat
Can you step aside gently?,movement
rotate left real quick.,movement
What does the policy say about going to the parking lot using stored information?,knowledge_lookup
Please shift right without bumping anything.,movement
Store this for later: I am interested in robot charging guidelines.,memory_update
Give a policy-style answer about audio transcription.,knowledge_lookup
"shift left like, right now.",movement
List the requirements for DeepSeek API usage in a formal way.,knowledge_lookup
come closer real quick.,movement
"BELT, direct me to the conference room for me.",navigation
Can you talk with me about ice cream?,chat
Would you rather talk about games or dogs?,chat
Please move away real quick.,movement
Would you rather talk about jokes or sleep?,chat
rotate left one step.,movement
Would you rather talk about ice cream or robot voices?,chat
I want you to remember that my favorite subject is robotics.,memory_update
What does the training material say about campus rules in a formal way?,knowledge_lookup
Help me reach the science wing for me.,navigation
What should BELT do according to the manual for privacy policy using stored information?,knowledge_lookup
Can you explain animation like I'm tired?,chat
What is the correct fallback when the knowledge base has no relevant document about robot operating manual?,knowledge_lookup
Would you rather talk about superheroes or robot voices?,chat
walk me to the restroom for me.,navigation
"BELT, find the vending machines for me.",navigation
"According to the framework, when should RAG be used for computer vision module?",knowledge_lookup
Could you find the cafeteria for me.,navigation
Please route me to the office if possible.,navigation
"Bro, what even is keyboards?",chat
Which way should I go to reach the cafeteria?,navigation
nod slowly.,movement
I have a random thought about headphones.,chat
Explain the navigation protocol for finding the teacher's desk according to the docs.,knowledge_lookup
Please wave at me without bumping anything.,movement
"Um, maybe shake your head for me?",movement
"For future chats, remember that my current project involves computer vision module.",memory_update
Please note for later that I asked about data handling.,memory_update
"Not a big route or anything, just spin around.",movement
Provide a formal explanation of robot safety.,knowledge_lookup
Can you do a little dance if you can?,movement
Can you make a silly face for me?,movement
I want you to remember that I sometimes get confused by fire drill protocol.,memory_update
Explain the navigation protocol for finding the workshop room for BELT.,knowledge_lookup
What are the requirements for robot action validation during lab equipment rules?,knowledge_lookup
Please rotate left a tiny bit.,movement
Move to the office.,navigation
Would you rather talk about laptops or robots?,chat
"For later, note that I usually study near the lobby.",memory_update
"Yo, can you, uh, like, turn right or something?",movement
"According to the knowledge base, what is robot safety using stored information?",knowledge_lookup
What does the campus guide say about the teacher's desk for this robot?,knowledge_lookup
I vaguely remember learning about cats.,chat
"Formally, what does the documentation say about navigation protocol in a formal way?",knowledge_lookup
Would you rather talk about superheroes or computer science?,chat
Stay here but turn around.,movement
Store this for later: I am interested in robot safety.,memory_update
Please explain the procedure for lost and found policy according to the docs.,knowledge_lookup
"BELT, remember this about me: I care about localization.",memory_update
Can you remember that I am working on localization?,memory_update
Note that the emergency exit is hard for me to find.,memory_update
nod please.,movement
What does the training material say about logistic regression for this robot?,knowledge_lookup
Would you rather talk about TikTok or memes?,chat
Could you retrieve formal information about user consent rules?,knowledge_lookup
"For the knowledge base, what are the official rules for campus map data using stored information?",knowledge_lookup
What are the requirements for robot action validation during DeepSeek API usage?,knowledge_lookup
What are the official steps for handling fallback behavior?,knowledge_lookup
Make a memory that I prefer casual wording.,memory_update
Could you navigate to the charging station without rushing.,navigation
What should BELT do according to the manual for campus rules according to the docs?,knowledge_lookup
Keep in mind that my project is about robot operating manual.,memory_update
"Bring us to the water fountain, please.",navigation
Can you turn left slightly?,movement
Can you talk with me about pizza?,chat
Tell me something funny about movies.,chat
Would you rather talk about keyboards or homework?,chat
What is the correct fallback when the knowledge base has no relevant document about document retrieval?,knowledge_lookup
Could you physically wave right now?,movement
Add this as a saved note: my current project involves visitor policy.,memory_update
Save that I care about battery policy.,memory_update
How do I get to the main hallway?,navigation
Why is memes so popular?,chat
Give a policy-style answer about movement restrictions.,knowledge_lookup
Can you move closer two steps?,movement
Would you rather talk about headphones or dinosaurs?,chat
"For later, save that I prefer quick summaries first.",memory_update
Give me the documented process for robot charging guidelines for this robot.,knowledge_lookup
Please store this memory: I prefer beginner-friendly explanations.,memory_update
Would you rather talk about porcupines or superheroes?,chat
Add this as a saved note: I like VSCode.,memory_update
Can you come here slowly?,movement
Do you know how to get to the elevator? Show me.,navigation
Summarize the guidelines about lost and found policy in detail.,knowledge_lookup
Why is robots so popular?,chat
Do not forget that I am working on privacy policy.,memory_update
"Don't go anywhere far, just look this way.",movement
Can you guide me to the room 101 when you can.,navigation
Please remember this preference: I care about movement restrictions.,memory_update
Add this as a saved note: I like short videos.,memory_update
What's two plus two?,chat
Please find the entrance for me.,navigation
Could you retrieve formal information about privacy policy?,knowledge_lookup
Store this for later: I am interested in lab equipment rules.,memory_update
Save this: my code file is near the water fountain.,memory_update
Would you rather talk about history or dinosaurs?,chat
Move to the study area.,navigation
What are the official steps for handling robot operating manual?,knowledge_lookup
Can you bring me to the robotics lab without rushing.,navigation
Add this as a saved note: I care about RAG retrieval.,memory_update
Add this as a saved note: I usually study near the computer science room.,memory_update
Follow the route to the AI lab.,navigation
Please bring me to the room 101 for me.,navigation
"Hey BELT, turn right just a bit.",movement
Save this: I sometimes get confused by user consent rules.,memory_update
Which way should I go to reach the counseling office?,navigation
Would you rather talk about robots or dogs?,chat
Make a note that I like VSCode.,memory_update
Would you rather talk about soccer or robot voices?,chat
That movie about history was weird.,chat
Please come closer.,movement
Move your body carefully.,movement
Could you retrieve formal information about logistic regression?,knowledge_lookup
Do you know how to get to the stairs? Show me.,navigation
Can you talk with me about drawing?,chat
"Um, maybe rotate right for me?",movement
Please store this memory: I play Brawl Stars.,memory_update
Move to the classroom 204.,navigation
What does the campus guide say about the nearest exit in detail?,knowledge_lookup
Keep in mind that my favorite game is Minecraft.,memory_update
move backward without bumping anything.,movement
Make a memory that I like when robots move gently.,memory_update
What are the official steps for handling manual override?,knowledge_lookup
What are the building rules related to the front entrance using stored information?,knowledge_lookup
Please explain the procedure for robot safety in a formal way.,knowledge_lookup
Please bring me to the makerspace when you can.,navigation
Could you save the fact that I like Brawl Stars?,memory_update
What are the safety considerations for classroom usage in a formal way?,knowledge_lookup
Quick question: do you think superheroes is cool?,chat
Keep in mind that my project is about voice input pipeline.,memory_update
Give a policy-style answer about campus rules.,knowledge_lookup
"Instead of just moving, go to the front desk.",navigation
Make a memory that I prefer casual wording when discussing document retrieval.,memory_update
"For future chats, note that my training dataset is near the makerspace.",memory_update
lead me to the security office for the demo.,navigation
Would you rather talk about sunsets or computer science?,chat
Would you rather talk about keyboards or laptops?,chat
What's your opinion on drawing?,chat
Let's move on to coffee shops.,chat
"Hey BELT, lead me to the main hallway.",navigation
What does the campus guide say about the campus map according to the docs?,knowledge_lookup
Could you remember that my current topic is voice input pipeline?,memory_update
Turn your body left for a second.,movement
Can you explain laptops like I'm tired?,chat
Why is cats so popular?,chat
"Hey BELT, show me where the lost and found is without rushing.",navigation
What does the safety layer check before movement involving building evacuation?,knowledge_lookup
What should BELT do according to the manual for stair safety?,knowledge_lookup
Would you rather talk about sleep or books?,chat
I need to get to the robotics lab; show me the way.,navigation
Explain the navigation protocol for finding the emergency exit in a formal way.,knowledge_lookup
Turn your body right slowly.,movement
My favorite sport is soccer.,chat
I want you to remember that I want BELT to use direct answers.,memory_update
Note that the computer science room is hard for me to find.,memory_update
Follow the route to the water fountain.,navigation
"According to the manual, what does the documentation say about campus rules?",knowledge_lookup
Could you retrieve formal information about knowledge base updates?,knowledge_lookup
Please help me find the path to the teacher's desk.,navigation
Explain the standard protocol for emergency procedures.,knowledge_lookup
"For later, remember that I usually study near the makerspace.",memory_update
Quick question: do you think sunsets is cool?,chat
Can you move closer if you can?,movement
"When it is safe, show me where the security office is for me.",navigation
"If it's safe, can you do a little dance?",movement
"Move yourself nice and slow, but don't lead me anywhere.",movement
I like sleep.,chat
I'm lost in this explanation about superheroes.,chat
Please store this memory: I care about building evacuation.,memory_update
Please use the knowledge base to answer about stair safety.,knowledge_lookup
"When it is safe, go to the front desk carefully.",navigation
Would you rather talk about music or coffee shops?,chat
What's the deal with animation?,chat
What does the safety layer check before movement involving memory storage?,knowledge_lookup
What is the documented definition of battery policy?,knowledge_lookup
Note that the room 101 is hard for me to find.,memory_update
Can you walk me to the restroom without rushing.,navigation
I want you to remember that I like GitHub.,memory_update
Keep in mind that I get confused near the stairs.,memory_update
Please shift right.,movement
Come closer to me a tiny bit.,movement
wave at me a little.,movement
Go check the path to the emergency exit.,navigation
Can you wave at me without bumping anything?,movement
Would you rather talk about dinosaurs or school?,chat
Please show me where the lost and found is without rushing.,navigation
What should BELT do according to the manual for audio transcription?,knowledge_lookup
"Explain Instagram like a normal person, not a textbook.",chat
Would you rather talk about music or animation?,chat
"Move yourself without bumping anything, but don't lead me anywhere.",movement
Please store this memory: I sometimes get confused by elevator procedures.,memory_update
Please remember this preference: I am working on elevator procedures.,memory_update
Do not forget that my favorite book genre is fantasy.,memory_update
Save: my current project involves robot charging guidelines.,memory_update
Please bring me to the AI lab for the demo.,navigation
Could you find the entrance for me please.,navigation
Give me the documented process for network outage procedure using stored information.,knowledge_lookup
show me where the math classroom is when you can.,navigation
Please note for later that I asked about user consent rules.,memory_update
I vaguely remember learning about YouTube.,chat
What is the documented definition of computer vision module?,knowledge_lookup
Would you rather talk about headphones or Brawl Stars?,chat
I'm lost in this explanation about jokes.,chat
What is the formal definition of knowledge lookup intent?,knowledge_lookup
What are the safety rules for guiding a user to the auditorium for this robot?,knowledge_lookup
Remember that I want to go to the AI lab later.,memory_update
freeze when it is safe.,movement
What is the correct fallback when the knowledge base has no relevant document about safety checklist?,knowledge_lookup
Define logistic regression in a formal way.,knowledge_lookup
What does the training material say about TF-IDF vectorization for BELT?,knowledge_lookup
stop moving slowly.,movement
Give a policy-style answer about document retrieval.,knowledge_lookup
Please come here slightly.,movement
I need directions to the computer science room.,navigation
"When it is safe, navigate to the lobby if possible.",navigation
Provide a formal explanation of visitor policy for this robot.,knowledge_lookup
"Explain computer science like a normal person, not a textbook.",chat
"When it is safe, take me to the room 101 carefully.",navigation
Could you bring me to the printer station when you can.,navigation
Please store this memory: I like porcupines.,memory_update
Would you rather talk about cats or pizza?,chat
Would you rather talk about penguins or books?,chat
I need a route to the auditorium.,navigation
Could you find the computer science room for me if possible.,navigation
"Move yourself please, but don't lead me anywhere.",movement
What should BELT do according to the manual for lab equipment rules in detail?,knowledge_lookup
Point me toward the printer station.,navigation
"For future chats, save this that I like sci-fi.",memory_update
show me where the security office is.,navigation
"Instead of just moving, go to the makerspace.",navigation
What does the policy say about going to the counseling office for BELT?,knowledge_lookup
I need you to direct me to the office.,navigation
Do you like memes?,chat
"BELT, remember this about me: I like mint chocolate chip.",memory_update
"When it is safe, take me to the nearest exit if possible.",navigation
Can you move backward for a second?,movement
"For future chats, store this that I sometimes get confused by document retrieval.",memory_update
Which way should I go to reach the makerspace?,navigation
Can you come here if you can?,movement
dance a little.,movement
"Hey BELT, nod slowly.",movement
"BELT, remember this about me: I am working on user consent rules.",memory_update
Please direct me to the teacher's desk.,navigation
Save this: my tablet is near the side entrance.,memory_update
"I like animation, but don't make a big deal out of it.",chat
"Hey BELT, step back a tiny bit.",movement
What does the campus guide say about the elevator in detail?,knowledge_lookup
Could you walk me to the conference room if possible.,navigation
Can you wave nice and slow?,movement
Would you rather talk about sleep or keyboards?,chat
Please step aside please.,movement
What are the requirements for robot action validation during robot maintenance?,knowledge_lookup
I have a random thought about books.,chat
Give me the documented process for localization for BELT.,knowledge_lookup
Can you lead the way to the computer science room?,navigation
Provide a formal explanation of document retrieval using stored information.,knowledge_lookup
Please explain the procedure for quiet study rules for this robot.,knowledge_lookup
Please route me to the gym.,navigation
Please walk down the hallway to the computer science room with me.,navigation
Would you rather talk about superheroes or headphones?,chat
"When it is safe, navigate to the workshop room for me.",navigation
Would you rather talk about jokes or laptops?,chat
Can you look this way a tiny bit?,movement
I need to get to the printer station; show me the way.,navigation
Come closer to me if you can.,movement
"Can you turn around like, right now?",movement
"Hey BELT, move away a little.",movement
Would you rather talk about drawing or games?,chat
Would you rather talk about robot voices or math?,chat
I need to get to the lost and found; show me the way.,navigation
Can you save that I am working on RAG retrieval?,memory_update
"For later, save that my favorite animal is dogs.",memory_update
Can you turn around when it is safe?,movement
Remember that I am learning about route planning.,memory_update
That movie about weather was weird.,chat
Please note for later that I asked about memory storage.,memory_update
"When it is safe, find the elevator for me please.",navigation
"Bro, freeze like for a moment.",movement
step back a little.,movement
"Move yourself carefully, but don't lead me anywhere.",movement
"Hey BELT, step back as a demo.",movement
What is your favorite subject?,chat
Can you follow me carefully?,movement
Make a memory that I prefer friendly reminders when discussing obstacle detection.,memory_update
Can you direct me to the teacher's desk for me.,navigation
Do you like rainy days?,chat
Would you rather talk about space or campus life?,chat
I want you to remember that I care about classroom usage.,memory_update
Can you scoot back please?,movement
Would you rather talk about drawing or headphones?,chat
Could you save the fact that I am working on intent classification?,memory_update
step back without bumping anything.,movement
Would you rather talk about sunsets or campus life?,chat
"For a safety answer, what is the policy for safety checklist in detail?",knowledge_lookup
"For a safety answer, what does the documentation say about intent classification in detail?",knowledge_lookup
Can you face me when it is safe?,movement
"When it is safe, show me where the workshop room is for me.",navigation
"For later, remember that I usually study near the nearest exit.",memory_update
Explain the navigation protocol for finding the counseling office using stored information.,knowledge_lookup
"For later, add this to my notes that I want BELT to use more detail when coding.",memory_update
Move to the front desk.,navigation
Can you rotate left for a moment?,movement
Store this for later: I am interested in classroom usage.,memory_update
"For future chats, make a note that my favorite coding style is clean code.",memory_update
"If it's safe, can you face me?",movement
What is your favorite app theme?,chat
Please explain the procedure for robot safety in detail.,knowledge_lookup
Turn toward the workshop room and lead me there.,navigation
freeze a tiny bit.,movement
How do I get to the science wing?,navigation
Please remember that I sometimes get confused by lab access.,memory_update
Quick question: do you think Brawl Stars is cool?,chat
"Hey BELT, pause movement two steps.",movement
"For later, please note that I am working on network outage procedure.",memory_update
Save this personal detail: my current project involves lost and found policy.,memory_update
Please explain the procedure for stair safety in detail.,knowledge_lookup
"Bro, wave like a tiny bit.",movement
Would you rather talk about jokes or movies?,chat
Please wave at me slightly.,movement
Remember that I am learning about memory storage.,memory_update
"For future chats, make a note that I am working on campus rules.",memory_update
"Hey BELT, roll forward for me.",movement
Make a memory that I prefer friendly reminders when discussing fire drill protocol.,memory_update
Please walk down the hallway to the lobby with me.,navigation
How do I get to the restroom?,navigation
Please store this memory: I care about battery policy.,memory_update
"Formally, what are the official rules for quiet study rules for BELT?",knowledge_lookup
turn left a tiny bit.,movement
Please spin around when it is safe.,movement
Remember when people used to talk about space?,chat
Do you know how to get to the math classroom? Show me.,navigation
That movie about keyboards was weird.,chat
"I'm bored, talk to me about soccer.",chat
Turn your body around just a bit.,movement
List the requirements for RAG retrieval in detail.,knowledge_lookup
What's your opinion on jokes?,chat
What are the safety rules for guiding a user to the nearest exit according to the docs?,knowledge_lookup
"For a safety answer, what does the documentation say about robot charging guidelines?",knowledge_lookup
rotate right for me.,movement
Save this: I like Instagram.,memory_update
Please store this memory: I am working on sensor limitations.,memory_update
Do you like jokes?,chat
"For future chats, make a note that I want BELT to use clean variable names.",memory_update
"According to the manual, what does the documentation say about quiet study rules in detail?",knowledge_lookup
Would you rather talk about ice cream or AI?,chat
"For future chats, save this that I care about movement restrictions.",memory_update
What is the correct fallback when the knowledge base has no relevant document about network outage procedure?,knowledge_lookup
Explain the standard protocol for robot safety.,knowledge_lookup
Can you explain music like I'm tired?,chat
What is the consent policy for storing user memory?,knowledge_lookup
Please remember this preference: my jacket is near the main hallway.,memory_update
Do not forget that my favorite code platform is GitHub.,memory_update
List the requirements for campus map data in detail.,knowledge_lookup
Please remember this preference: my blue folder is near the water fountain.,memory_update
Would you rather talk about summer camp or rainy days?,chat
I think history is underrated.,chat
"Using the project notes, what does the documentation say about route planning for BELT?",knowledge_lookup
Please find the entrance for me please.,navigation
Please note that I want BELT to use casual wording.,memory_update
Would you rather talk about TikTok or drawing?,chat
Back up from me please.,movement
Please store this memory: I sometimes get confused by user consent rules.,memory_update
I want you to remember that I want BELT to use examples before theory.,memory_update
Would you rather talk about movies or math?,chat
Please raise your arm just a bit.,movement
Would you rather talk about penguins or rainy days?,chat
What should BELT do according to the manual for voice input pipeline?,knowledge_lookup
step aside as a demo.,movement
That movie about homework was weird.,chat
Save this: my soccer ball is near the restroom.,memory_update
I have a random thought about math.,chat
Please explain the procedure for building evacuation.,knowledge_lookup
"Can you roll forward like, right now?",movement
Note that the nurse's office is hard for me to find.,memory_update
Please store this memory: my blue folder is near the math classroom.,memory_update
turn left for a second.,movement
"I'm bored, talk to me about pizza.",chat
"BELT, show me where the charging station is for the demo.",navigation
I want you to remember that I usually study near the campus map.,memory_update
Could you step aside?,movement
Remember that I am learning about data handling.,memory_update
Please store this memory: I usually study near the parking lot.,memory_update
what does the robot manual say about movement safety using stored information?,knowledge_lookup
Could you navigate to the room 101 without rushing.,navigation
Can you shake your head a tiny bit?,movement
Keep in mind that I sometimes get confused by navigation protocol.,memory_update
"I don't need small talk, I need the conference room.",navigation
What does the policy say about going to the front desk?,knowledge_lookup
Please note for later that I asked about hallway etiquette.,memory_update
Please lead me to the conference room for me.,navigation
Please shake your head when it is safe.,movement
I don't really get why people like TikTok.,chat
Please remember this preference: I solve math problems.,memory_update
"According to the manual, what is the policy for battery policy using stored information?",knowledge_lookup
Note that I usually study near the front entrance.,memory_update
Do the robot thing and rotate left.,movement
I'm lost in this explanation about sleep.,chat
Please go to the science wing please.,navigation
Please take me to the office for the demo.,navigation
Would you rather talk about space or penguins?,chat
Keep this for later: I prefer low fluff answers.,memory_update
Provide a formal explanation of elevator procedures.,knowledge_lookup
Please wave.,movement
I need you to guide me to the AI lab please.,navigation
"Hey BELT, look this way without bumping anything.",movement
Could you save the fact that I am working on accessibility routes?,memory_update
"Hey BELT, look this way a little.",movement
Please store this memory: my current project involves lost and found policy.,memory_update
Please go to the computer science room carefully.,navigation
"For future chats, please note that I want BELT to use simple examples.",memory_update
Explain the standard protocol for manual override in detail.,knowledge_lookup
Can you move closer a tiny bit?,movement
Would you rather talk about space or friendship?,chat
Move to the math classroom.,navigation
Would you rather talk about jokes or keyboards?,chat
Do not forget that I like keyboards.,memory_update
rotate right for a moment.,movement
Could you come closer?,movement
Can you explain coding like I'm tired?,chat
Quick question: do you think AI is cool?,chat
Please explain the procedure for user consent rules using stored information.,knowledge_lookup
"BELT, bring me to the main hallway.",navigation
"Bro, make a silly face like just a bit.",movement
I want you to remember that I prefer tiny jokes.,memory_update
Could you physically step aside right now?,movement
Keep this for later: I care about lost and found policy.,memory_update
Could you physically follow me right now?,movement
Would you rather talk about Brawl Stars or headphones?,chat
I need you to navigate to the lost and found for the demo.,navigation
Help me reach the auditorium please.,navigation
Would you rather talk about sunsets or jokes?,chat
Why is Instagram so popular?,chat
Move your body slowly.,movement
"When it is safe, guide me to the AI lab if possible.",navigation
Could you go to the front entrance please.,navigation
"For a safety answer, what does the robot manual say about movement safety in detail?",knowledge_lookup
"For future chats, keep in mind that I like fantasy.",memory_update
"In the documentation, what is the policy for sensor limitations using stored information?",knowledge_lookup
Please navigate to the office please.,navigation
stand still slightly.,movement
Save this personal detail: I prefer clear labels.,memory_update
I need you to nod.,movement
"Um, maybe face me for me?",movement
Could you save the fact that I like short videos?,memory_update
Can you talk with me about porcupines?,chat
What is your favorite music genre?,chat
"According to the manual, what are the official rules for model confidence thresholds using stored information?",knowledge_lookup
"Hey BELT, face me for a moment.",movement
Please help me find the path to the security office.,navigation
Can you walk me through sunsets?,chat
Do the robot thing and move backward.,movement
What does the policy say about answering casual questions?,knowledge_lookup
Can you remember that I like dark mode?,memory_update
"BELT, remember this about me: I care about lost and found policy.",memory_update
I have a random thought about games.,chat
"BELT, remember this about me: I like blue.",memory_update
Would you rather talk about books or weather?,chat
Would you rather talk about keyboards or computer science?,chat
"I like keyboards, but don't make a big deal out of it.",chat
"When it is safe, guide me to the parking lot please.",navigation
"I like green tea, but don't make a big deal out of it.",chat
Please bring me to the vending machines please.,navigation
Make a memory that my favorite book genre is fantasy.,memory_update
"Bro, what even is superheroes?",chat
"Hey BELT, raise your arm without bumping anything.",movement
Keep this for later: I like when robots move predictably.,memory_update
My favorite drink is green tea.,chat
Please remember this preference: I prefer more detail when coding.,memory_update
Stay here but move backward.,movement
"For future chats, please remember that my ID card is near the front entrance.",memory_update
"Formally, what are the official rules for user consent rules using stored information?",knowledge_lookup
Would you rather talk about sleep or snacks?,chat
"For later, add this to my notes that I like clean code.",memory_update
"I don't need small talk, I need the parking lot.",navigation
"Bro, move forward like real quick.",movement
Can you talk with me about snacks?,chat
Please note: my current project involves classroom usage.,memory_update
Keep this for later: I sometimes get confused by classroom usage.,memory_update
Let's move on to games.,chat
Save this personal detail: I am working on model confidence thresholds.,memory_update
look this way for a second.,movement
Store this for later: I am interested in voice input pipeline.,memory_update
Follow the route to the computer science room.,navigation
"Without navigating anywhere, move away.",movement
"Using the project notes, what is the policy for fallback behavior?",knowledge_lookup
Would you rather talk about robot voices or AI?,chat
Please go to the gym for the demo.,navigation
"BELT, guide me to the nurse's office without rushing.",navigation
"Bro, what even is math?",chat
I need you to take me to the workshop room for me.,navigation
What is the documented definition of voice input pipeline?,knowledge_lookup
Save this personal detail: I study history.,memory_update
